RPT_TREATMENT_ID,ORGAN_ID,CLASS1,CLASS2,CLASS3,DISP_NAME,LOCAL_DISP_NAME,SINGULAR,LOCAL_SINGULAR
15274,1019,250,1,0, [Free_Text]  mm, [Free_Text]  mm,$ mm,$ mm
15275,1019,250,0,0,Specimen size,Kích thước Lấy mẫu,Specimen size,Kích thước Lấy mẫu
15276,1019,246,1,0, [Free_Text]  mm, [Free_Text]  mm,$ mm,$ mm
15277,1019,246,0,0,Specimen size,Kích thước Lấy mẫu,Specimen size,Kích thước Lấy mẫu
15278,1019,258,0,0,Tool,Dụng cụ,Tool,Dụng cụ
15279,1019,258,1,0,[Free_Text],[Free_Text], $ , $ 
15280,1019,262,0,0,Tool,Dụng cụ,Tool,Dụng cụ
15281,1019,262,1,0,[Free_Text],[Free_Text], $ , $ 
15282,1019,266,0,0,Pre-injection fluid,Chất lỏng trước khi tiêm,Pre-injection fluid,Chất lỏng trước khi tiêm
15283,1019,266,1,0,[Free_Text],[Free_Text], $ , $ 
15284,1019,270,0,0,Pre-injection fluid,Chất lỏng trước khi tiêm,Pre-injection fluid,Chất lỏng trước khi tiêm
15285,1019,270,1,0,[Free_Text],[Free_Text], $ , $ 
15286,1019,274,0,0,pre-injection volume,Thể tích trước khi tiêm,pre-injection volume,Thể tích trước khi tiêm
15287,1019,274,1,0, [Free_Text]  ml,[Free_Text] mm,$ ml,$ ml
15288,1019,278,0,0,pre-injection volume,Thể tích trước khi tiêm,pre-injection volume,Thể tích trước khi tiêm
15289,1019,278,1,0, [Free_Text]  ml,[Free_Text] mm,$ ml,$ ml
15290,1019,286,1,0,En bloc resection,Cắt bỏ en bloc,En bloc resection,Cắt bỏ en bloc
15291,1019,286,2,0,complete piece-meal resection,Hoàn thành cắt bỏ mảnh vụn,complete piece-meal resection,Hoàn thành cắt bỏ mảnh vụn
15292,1019,286,3,0,partial resection,Cắt bỏ một phần,partial resection,Cắt bỏ một phần
15293,1019,286,4,0,failure,Thất bại,failure,Thất bại
15294,1019,286,0,0,Result,Kết quả,Result,Kết quả
15295,1019,282,0,0,Result,Kết quả,Result,Kết quả
15296,1019,282,1,0,En bloc resection,Cắt bỏ en bloc,En bloc resection,Cắt bỏ en bloc
15297,1019,282,2,0,complete piece-meal resection,Hoàn thành cắt bỏ mảnh vụn,complete piece-meal resection,Hoàn thành cắt bỏ mảnh vụn
15298,1019,282,3,0,partial resection,Cắt bỏ một phần,partial resection,Cắt bỏ một phần
15299,1019,282,4,0,failure,Thất bại,failure,Thất bại
15300,1019,294,2,0,Yes,Có,Yes,Có
15301,1019,294,1,0,No,Không ,No,Không 
15302,1019,294,0,0,Defect closure,Đóng kín khuyết tật,Defect closure,Đóng kín khuyết tật
15303,1019,290,2,0,Yes,Có,Yes,Có
15304,1019,290,1,0,No,Không ,No,Không 
15305,1019,290,0,0,Defect closure,Đóng kín khuyết tật,Defect closure,Đóng kín khuyết tật
15306,1019,302,2,0,OTSC,OTSC,OTSC,OTSC
15307,1019,302,1,0,TTS,TTS,TTS,TTS
15308,1019,302,0,0,Closure device,Thiết bị kín,Closure device,Thiết bị kín
15309,1019,298,2,0,OTSC,OTSC,OTSC,OTSC
15310,1019,298,1,0,TTS,TTS,TTS,TTS
15311,1019,298,0,0,Closure device,Thiết bị kín,Closure device,Thiết bị kín
15312,1019,306,0,0,Number of closure device,Số lượng thiết bị kín,Number of closure device,Số lượng thiết bị kín
15313,1019,306,1,0,[Free_Text],[Free_Text], $ , $ 
15314,1019,310,0,0,Number of closure device,Số lượng thiết bị kín,Number of closure device,Số lượng thiết bị kín
15315,1019,310,1,0,[Free_Text],[Free_Text], $ , $ 
15316,1019,314,0,0,Specimen size,Kích thước Lấy mẫu,Specimen size,Kích thước Lấy mẫu
15317,1019,314,1,0, [Free_Text]  mm, [Free_Text]  mm,$ mm,$ mm
15318,1019,318,0,0,Specimen size,Kích thước Lấy mẫu,Specimen size,Kích thước Lấy mẫu
15319,1019,318,1,0, [Free_Text]  mm, [Free_Text]  mm,$ mm,$ mm
15320,1019,688,2,0,Terminal Ileum,Đầu cuối hồi tràng,Terminal Ileum,Đầu cuối hồi tràng
15321,1019,688,3,0,ileocecal valve,van hồi manh tràng,ileocecal valve,van hồi manh tràng
15322,1019,688,4,0,Appendiceal orifice,Lỗ phụ ruột thừa,Appendiceal orifice,Lỗ phụ ruột thừa
15323,1019,688,5,0,Cecum,Manh tràng,Cecum,Manh tràng
15324,1019,688,6,0,Ascending colon,Đại tràng tăng dần,Ascending colon,Đại tràng tăng dần
15325,1019,688,7,0,Transverse colon,Đại tràng ngang,Transverse colon,Đại tràng ngang
15326,1019,688,8,0,Descending colon,Đại tràng giảm dần,Descending colon,Đại tràng giảm dần
15327,1019,688,9,0,Sigmoid colon,Đại tràng sigma,Sigmoid colon,Đại tràng sigma
15328,1019,688,10,0,Rectosigmoid junction,Nối trực tràng sigma,Rectosigmoid junction,Nối trực tràng sigma
15329,1019,688,11,0,Rectum,Trực tràng,Rectum,Trực tràng
15330,1019,688,1,0,No,Không ,No,Không 
15331,1019,688,12,0,Anus,Hậu môn,Anus,Hậu môn
15332,1019,688,0,0,,,,
15333,1019,0,0,0,Argon plasma coagulation,Cầm máu bằng plasma argon,Argon plasma coagulation,Cầm máu bằng plasma argon
15334,1019,0,0,0,Contact thermal therapy ,Liệu pháp tiếp xúc nhiệt,Contact thermal therapy ,Liệu pháp tiếp xúc nhiệt
15335,1019,0,0,0,Clipping,Kẹp clip,Clipping,Kẹp clip
15336,1019,0,0,0,Banding,Băng ,Banding,Băng 
15337,1019,0,0,0,sampling,Lấy mẫu,sampling,Lấy mẫu
15338,1019,0,0,0,Banding,Băng ,Banding,Băng 
15339,1019,0,0,0,Injection,Tiêm,Injection,Tiêm
15340,1019,0,0,0,Clipping,Kẹp clip,Clipping,Kẹp clip
15341,1019,0,0,0,Contact thermal therapy,Liệu pháp tiếp xúc nhiệt,Contact thermal therapy,Liệu pháp tiếp xúc nhiệt
15342,1019,0,0,0,Argon plasma coagulation,Cầm máu bằng plasma argon,Argon plasma coagulation,Cầm máu bằng plasma argon
15343,1019,0,0,0,Foreign body removal,Loại bỏ dị vật,Foreign body removal,Loại bỏ dị vật
15344,1019,0,0,0,Clipping,Kẹp clip,Clipping,Kẹp clip
15345,1019,0,0,0,Banding,Băng ,Banding,Băng 
15346,1019,0,0,0,Sampling,Lấy mẫu,Sampling,Lấy mẫu
15347,1019,0,0,0,Foreign body removal,Loại bỏ dị vật,Foreign body removal,Loại bỏ dị vật
15348,1019,0,0,0,Sampling,Lấy mẫu,Sampling,Lấy mẫu
15349,1019,0,0,0,EMR,EMR,EMR,EMR
15350,1019,0,0,0,ESD,ESD,ESD,ESD
15351,1019,0,0,0,Sampling,Lấy mẫu,Sampling,Lấy mẫu
15352,1019,0,0,0,Polypectomy,Cắt polyp,Polypectomy,Cắt polyp
15353,1019,0,0,0,EMR,EMR,EMR,EMR
15354,1019,0,0,0,Sampling,Lấy mẫu,Sampling,Lấy mẫu
15355,1019,0,0,0,ESD,ESD,ESD,ESD
15356,1019,0,0,0,EMR,EMR,EMR,EMR
15357,1019,0,0,0,Sampling,Lấy mẫu,Sampling,Lấy mẫu
15358,1019,0,0,0,Sampling,Lấy mẫu,Sampling,Lấy mẫu
15359,1019,0,0,0,Sampling,Lấy mẫu,Sampling,Lấy mẫu
15360,1019,0,0,0,Injection,Tiêm,Injection,Tiêm
15361,1019,0,0,0,Argon plasma coagulation,Cầm máu bằng plasma argon,Argon plasma coagulation,Cầm máu bằng plasma argon
15362,1019,0,0,0,Banding,Băng ,Banding,Băng 
15363,1019,0,0,0,Injection,Tiêm,Injection,Tiêm
15364,1019,0,0,0,Random Sampling,Lấy mẫu ngẫu nhiên,Random Sampling,Lấy mẫu ngẫu nhiên
15365,1020,1000133831,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
15366,1020,1000133831,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
15367,1020,1000133831,0,0,lesion,Tổn thương,lesion,Tổn thương
15368,1020,1000133791,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
15369,1020,1000133791,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
15370,1020,1000133921,0,0,lesion,Tổn thương,lesion,Tổn thương
15371,1020,1000133881,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
15372,1020,1000133881,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
15373,1020,1000133881,0,0,lesion,Tổn thương,lesion,Tổn thương
15374,1020,1000133791,0,0,lesion,Tổn thương,lesion,Tổn thương
15375,1020,1000133631,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
15376,1020,1000133631,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
15377,1020,1000133631,0,0,lesion,Tổn thương,lesion,Tổn thương
15378,1020,1000133751,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
15379,1020,1000133921,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
15380,1020,1000133751,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
15381,1020,1000133751,0,0,lesion,Tổn thương,lesion,Tổn thương
15382,1020,1000133921,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
15383,1020,1000133832,0,0,type,Phân loại,type,Phân loại
15384,1020,1000133832,1,0,biopsy,Sinh thiết,biopsy,Sinh thiết
15385,1020,1000133832,2,0,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh
